ID,Fecha,Tipo_Planta,Especie,Dataset,Epoca,Loss_Train,Loss_Val,Accuracy,Prediccion,Confianza,Correcta,Ubicacion,Temperatura,Humedad,Precision,Recall,F1_Score
663,2026-11-29,Trepadora,Hedera helix,Train,29,0.287,0.19,0.939,Hedera helix,0.789,1,Cultivo Sur,32.4,85.4,0.946,0.838,0.889
664,2026-07-18,Trepadora,Hedera helix,Train,10,0.248,0.134,0.945,Hedera helix,0.932,1,Jardin Botanico,17.2,87.6,0.969,0.932,0.95
665,2026-05-03,Trepadora,Hedera helix,Test,20,0.194,0.254,0.803,Hedera helix,0.975,1,Bosque Sur,11.1,47.2,0.827,0.868,0.847
666,2025-10-22,Trepadora,Hedera helix,Train,15,0.216,0.302,0.802,Hedera helix,0.811,1,Parque Central,21.5,64.9,0.902,0.955,0.928
667,2025-03-02,Trepadora,Hedera helix,Test,29,0.241,0.211,0.827,Hedera helix,0.853,1,Bosque Norte,14.3,83.6,0.923,0.861,0.891
668,2026-08-11,Trepadora,Hedera helix,Test,12,0.18,0.1,0.913,Hedera helix,0.699,1,Cultivo Este,30.1,80.9,0.828,0.962,0.89
669,2025-06-29,Trepadora,Hedera helix,Test,18,0.238,0.116,0.898,Pinus sylvestris,0.813,0,Cultivo Sur,12.2,60.9,0.89,0.85,0.87
670,2026-02-11,Trepadora,Hedera helix,Train,30,0.073,0.151,0.957,Hedera helix,0.65,1,Jardin Botanico,28.0,45.1,0.954,0.772,0.853
671,2025-10-24,Trepadora,Hedera helix,Train,6,0.108,0.253,0.842,Hedera helix,0.878,1,Bosque Norte,31.8,46.3,0.864,0.924,0.893
672,2026-08-05,Trepadora,Hedera helix,Validation,24,0.157,0.123,0.926,Hedera helix,0.896,1,Bosque Norte,12.6,65.3,0.907,0.778,0.837
673,2025-10-19,Trepadora,Hedera helix,Validation,19,0.288,0.225,0.871,Hedera helix,0.931,1,Bosque Sur,22.3,63.6,0.969,0.863,0.913
674,2026-06-21,Trepadora,Hedera helix,Test,20,0.151,0.17,0.889,Hedera helix,0.823,1,Cultivo Sur,16.0,79.7,0.952,0.933,0.943
675,2026-04-25,Trepadora,Hedera helix,Test,13,0.11,0.336,0.855,Hedera helix,0.666,1,Cultivo Sur,21.5,55.4,0.86,0.774,0.815
676,2025-12-05,Trepadora,Hedera helix,Train,10,0.188,0.176,0.881,Hedera helix,0.977,1,Bosque Sur,19.4,52.9,0.858,0.87,0.864
677,2026-10-26,Trepadora,Hedera helix,Validation,13,0.101,0.272,0.804,Hedera helix,0.763,1,Bosque Sur,29.4,56.9,0.882,0.917,0.899
678,2025-01-15,Trepadora,Hedera helix,Train,28,0.063,0.31,0.836,Hedera helix,0.941,1,Parque Central,18.8,76.1,0.837,0.913,0.873
679,2026-08-05,Trepadora,Hedera helix,Validation,26,0.095,0.213,0.815,Hedera helix,0.676,1,Cultivo Sur,33.6,88.8,0.963,0.778,0.861
680,2026-09-18,Trepadora,Hedera helix,Train,25,0.117,0.27,0.919,Hedera helix,0.986,1,Jardin Botanico,16.6,73.6,0.966,0.87,0.915
681,2026-06-12,Trepadora,Hedera helix,Validation,15,0.3,0.297,0.942,Hedera helix,0.799,1,Bosque Norte,17.5,47.6,0.82,0.751,0.784
682,2026-11-17,Trepadora,Hedera helix,Validation,8,0.185,0.101,0.803,Hedera helix,0.64,1,Cultivo Sur,20.3,86.7,0.868,0.916,0.891
683,2026-05-04,Trepadora,Hedera helix,Train,15,0.14,0.109,0.958,Hedera helix,0.905,1,Cultivo Sur,14.2,65.6,0.944,0.853,0.896
684,2025-09-25,Trepadora,Hedera helix,Train,17,0.195,0.226,0.809,Hedera helix,0.625,1,Cultivo Sur,14.7,41.6,0.913,0.958,0.935
685,2025-10-01,Trepadora,Hedera helix,Validation,15,0.259,0.122,0.854,Hedera helix,0.697,1,Parque Central,19.3,52.7,0.93,0.78,0.848
686,2026-08-10,Trepadora,Hedera helix,Test,5,0.064,0.118,0.81,Hedera helix,0.844,1,Parque Central,11.4,81.8,0.873,0.967,0.918
687,2026-01-04,Trepadora,Hedera helix,Test,27,0.093,0.133,0.857,Hedera helix,0.831,1,Cultivo Sur,15.3,45.8,0.895,0.874,0.884
688,2026-04-22,Trepadora,Hedera helix,Train,14,0.247,0.16,0.824,Eucalyptus globulus,0.657,0,Cultivo Sur,27.4,72.1,0.804,0.927,0.861
689,2026-12-04,Trepadora,Hedera helix,Validation,21,0.089,0.146,0.952,Hedera helix,0.682,1,Bosque Sur,11.8,75.2,0.969,0.902,0.934
690,2026-12-08,Trepadora,Hedera helix,Validation,8,0.073,0.336,0.847,Hedera helix,0.732,1,Bosque Sur,20.1,42.6,0.966,0.893,0.928
691,2026-01-12,Trepadora,Hedera helix,Validation,24,0.138,0.289,0.945,Hedera helix,0.66,1,Cultivo Sur,19.2,58.7,0.822,0.838,0.83
692,2025-05-17,Trepadora,Hedera helix,Train,20,0.098,0.179,0.819,Hedera helix,0.845,1,Cultivo Sur,13.0,89.3,0.944,0.906,0.924
693,2026-09-13,Trepadora,Hedera helix,Validation,16,0.278,0.23,0.831,Hedera helix,0.748,1,Jardin Botanico,31.1,72.2,0.87,0.877,0.874
694,2026-07-17,Trepadora,Hedera helix,Test,20,0.28,0.106,0.898,Hedera helix,0.889,1,Cultivo Este,28.9,70.3,0.956,0.947,0.951
695,2025-08-12,Trepadora,Hedera helix,Test,29,0.072,0.205,0.831,Hedera helix,0.732,1,Cultivo Sur,10.5,60.0,0.944,0.908,0.926
696,2026-09-03,Trepadora,Hedera helix,Test,30,0.259,0.138,0.822,Hedera helix,0.932,1,Bosque Norte,13.9,88.7,0.912,0.896,0.904
697,2026-04-03,Trepadora,Hedera helix,Test,21,0.074,0.162,0.915,Hedera helix,0.737,1,Bosque Sur,33.2,43.3,0.89,0.966,0.926
698,2025-03-21,Trepadora,Hedera helix,Validation,23,0.114,0.178,0.952,Hedera helix,0.676,1,Bosque Norte,30.7,68.1,0.906,0.894,0.9
699,2026-07-15,Trepadora,Hedera helix,Train,21,0.192,0.314,0.878,Hedera helix,0.977,1,Cultivo Sur,21.3,47.1,0.928,0.796,0.857
700,2026-07-04,Trepadora,Hedera helix,Test,9,0.267,0.318,0.863,Hedera helix,0.632,1,Cultivo Sur,28.1,55.6,0.971,0.82,0.889
701,2026-06-17,Trepadora,Passiflora edulis,Validation,19,0.244,0.183,0.88,Passiflora edulis,0.747,1,Bosque Norte,19.2,66.3,0.88,0.857,0.868
702,2025-07-30,Trepadora,Passiflora edulis,Test,27,0.218,0.153,0.85,Passiflora edulis,0.964,1,Cultivo Este,28.1,68.9,0.865,0.865,0.865
703,2025-04-04,Trepadora,Passiflora edulis,Validation,21,0.177,0.227,0.865,Passiflora edulis,0.632,1,Jardin Botanico,14.8,87.5,0.805,0.886,0.844
704,2026-04-10,Trepadora,Passiflora edulis,Train,9,0.059,0.274,0.897,Passiflora edulis,0.798,1,Cultivo Este,16.1,77.2,0.884,0.762,0.818
705,2026-04-13,Trepadora,Passiflora edulis,Validation,23,0.122,0.147,0.916,Passiflora edulis,0.854,1,Bosque Norte,30.6,60.9,0.834,0.851,0.843
706,2026-04-19,Trepadora,Passiflora edulis,Test,26,0.199,0.272,0.801,Passiflora edulis,0.802,1,Parque Central,10.9,68.5,0.849,0.966,0.904
707,2026-02-10,Trepadora,Passiflora edulis,Test,13,0.165,0.335,0.921,Quercus robur,0.625,0,Bosque Norte,21.6,52.0,0.974,0.869,0.919
708,2025-08-12,Trepadora,Passiflora edulis,Test,23,0.139,0.124,0.891,Passiflora edulis,0.924,1,Bosque Norte,26.6,56.9,0.882,0.878,0.88
709,2025-12-19,Trepadora,Passiflora edulis,Train,27,0.06,0.28,0.949,Hedera helix,0.977,0,Bosque Norte,32.2,70.0,0.964,0.796,0.872
710,2025-03-03,Trepadora,Passiflora edulis,Test,7,0.165,0.25,0.9,Passiflora edulis,0.89,1,Jardin Botanico,17.0,68.2,0.805,0.804,0.805
711,2025-10-21,Trepadora,Passiflora edulis,Train,18,0.223,0.347,0.85,Passiflora edulis,0.794,1,Cultivo Sur,18.2,62.0,0.874,0.915,0.894
712,2026-10-19,Trepadora,Passiflora edulis,Train,28,0.101,0.316,0.811,Passiflora edulis,0.947,1,Bosque Sur,18.2,55.7,0.923,0.944,0.934
713,2026-01-19,Trepadora,Passiflora edulis,Validation,17,0.138,0.311,0.871,Passiflora edulis,0.678,1,Jardin Botanico,20.6,59.3,0.969,0.761,0.852
714,2025-03-24,Trepadora,Passiflora edulis,Validation,26,0.297,0.206,0.81,Vitis vinifera,0.702,0,Bosque Sur,20.9,47.8,0.937,0.861,0.898
715,2026-11-01,Trepadora,Passiflora edulis,Test,16,0.198,0.275,0.969,Rosa canina,0.944,0,Bosque Norte,22.9,78.7,0.938,0.809,0.869
716,2026-07-05,Trepadora,Passiflora edulis,Train,17,0.082,0.223,0.848,Passiflora edulis,0.608,1,Cultivo Este,28.1,41.6,0.899,0.775,0.833
717,2025-08-17,Trepadora,Passiflora edulis,Train,5,0.171,0.097,0.899,Passiflora edulis,0.928,1,Bosque Norte,34.9,61.5,0.897,0.963,0.929
718,2026-04-20,Trepadora,Passiflora edulis,Validation,26,0.204,0.19,0.807,Passiflora edulis,0.735,1,Bosque Sur,16.6,74.3,0.963,0.792,0.869
719,2026-06-29,Trepadora,Passiflora edulis,Test,17,0.064,0.225,0.813,Hedera helix,0.964,0,Cultivo Sur,29.2,72.9,0.848,0.929,0.887
720,2026-04-17,Trepadora,Passiflora edulis,Train,16,0.228,0.33,0.893,Passiflora edulis,0.646,1,Cultivo Sur,23.2,46.3,0.917,0.963,0.939
721,2025-07-13,Trepadora,Passiflora edulis,Validation,28,0.053,0.133,0.888,Passiflora edulis,0.971,1,Bosque Norte,19.6,61.2,0.887,0.887,0.887
722,2026-11-08,Trepadora,Passiflora edulis,Train,18,0.153,0.139,0.974,Passiflora edulis,0.651,1,Cultivo Este,19.3,41.3,0.909,0.816,0.86
723,2025-09-04,Trepadora,Passiflora edulis,Train,11,0.07,0.208,0.802,Passiflora edulis,0.633,1,Bosque Norte,30.2,78.6,0.94,0.794,0.861
724,2025-02-04,Trepadora,Passiflora edulis,Train,19,0.063,0.291,0.952,Solanum lycopersicum,0.912,0,Cultivo Este,22.7,51.6,0.954,0.9,0.926
725,2026-12-22,Trepadora,Passiflora edulis,Test,6,0.089,0.141,0.838,Passiflora edulis,0.909,1,Cultivo Sur,14.7,43.3,0.931,0.966,0.948
726,2026-02-16,Trepadora,Passiflora edulis,Test,19,0.141,0.307,0.9,Pinus sylvestris,0.952,0,Cultivo Sur,33.2,40.5,0.804,0.934,0.864
727,2025-08-11,Trepadora,Passiflora edulis,Test,29,0.272,0.204,0.909,Passiflora edulis,0.674,1,Bosque Norte,30.1,88.4,0.845,0.897,0.87
728,2026-05-31,Trepadora,Passiflora edulis,Train,14,0.19,0.216,0.826,Passiflora edulis,0.772,1,Cultivo Sur,18.4,66.1,0.889,0.769,0.825
729,2026-08-13,Trepadora,Passiflora edulis,Test,15,0.228,0.179,0.81,Passiflora edulis,0.894,1,Cultivo Este,33.9,52.0,0.802,0.917,0.856
730,2026-11-20,Trepadora,Passiflora edulis,Test,15,0.089,0.176,0.925,Passiflora edulis,0.818,1,Cultivo Sur,19.7,61.0,0.833,0.877,0.854
731,2025-05-27,Trepadora,Passiflora edulis,Validation,26,0.27,0.101,0.927,Passiflora edulis,0.959,1,Cultivo Este,16.8,58.5,0.801,0.767,0.784
732,2026-02-28,Trepadora,Passiflora edulis,Train,14,0.235,0.103,0.92,Passiflora edulis,0.76,1,Parque Central,21.8,42.5,0.959,0.957,0.958
733,2026-07-25,Trepadora,Passiflora edulis,Train,23,0.125,0.184,0.954,Passiflora edulis,0.892,1,Bosque Sur,16.8,45.9,0.942,0.85,0.894
734,2026-10-04,Trepadora,Passiflora edulis,Train,26,0.183,0.241,0.866,Passiflora edulis,0.915,1,Jardin Botanico,23.1,45.8,0.966,0.878,0.92
735,2026-05-23,Trepadora,Passiflora edulis,Test,6,0.127,0.315,0.938,Passiflora edulis,0.697,1,Parque Central,10.9,45.1,0.897,0.956,0.925
736,2026-11-19,Trepadora,Passiflora edulis,Test,17,0.175,0.276,0.82,Passiflora edulis,0.758,1,Cultivo Este,22.1,67.0,0.836,0.832,0.834
737,2026-12-15,Trepadora,Passiflora edulis,Validation,18,0.223,0.23,0.926,Passiflora edulis,0.761,1,Jardin Botanico,13.5,73.3,0.831,0.928,0.877
738,2025-11-04,Trepadora,Passiflora edulis,Train,17,0.277,0.239,0.815,Passiflora edulis,0.775,1,Cultivo Sur,28.9,79.7,0.915,0.824,0.867
739,2026-04-30,Trepadora,Passiflora edulis,Test,12,0.153,0.323,0.961,Passiflora edulis,0.867,1,Cultivo Sur,31.5,44.4,0.961,0.809,0.878
740,2026-12-26,Trepadora,Passiflora edulis,Validation,9,0.11,0.193,0.845,Passiflora edulis,0.725,1,Jardin Botanico,13.4,54.8,0.858,0.789,0.822
741,2026-07-30,Trepadora,Passiflora edulis,Train,18,0.237,0.321,0.936,Passiflora edulis,0.729,1,Jardin Botanico,28.6,47.6,0.88,0.826,0.852
742,2026-06-27,Trepadora,Passiflora edulis,Test,9,0.112,0.097,0.824,Passiflora edulis,0.935,1,Jardin Botanico,25.8,52.7,0.862,0.928,0.894
743,2025-09-19,Trepadora,Passiflora edulis,Train,11,0.108,0.313,0.856,Passiflora edulis,0.871,1,Parque Central,10.4,58.6,0.895,0.894,0.895
744,2025-03-22,Trepadora,Passiflora edulis,Test,19,0.248,0.139,0.922,Passiflora edulis,0.913,1,Parque Central,24.0,77.0,0.898,0.766,0.827
745,2026-07-03,Trepadora,Passiflora edulis,Train,28,0.124,0.234,0.934,Passiflora edulis,0.748,1,Cultivo Sur,17.6,63.0,0.864,0.928,0.895
746,2025-10-02,Trepadora,Passiflora edulis,Train,17,0.215,0.324,0.818,Passiflora edulis,0.691,1,Bosque Sur,27.7,81.2,0.967,0.87,0.916
747,2026-09-10,Trepadora,Passiflora edulis,Test,6,0.159,0.142,0.852,Passiflora edulis,0.901,1,Bosque Norte,11.9,81.4,0.875,0.77,0.819
748,2026-08-25,Trepadora,Passiflora edulis,Train,28,0.134,0.104,0.973,Passiflora edulis,0.915,1,Bosque Sur,21.5,51.2,0.907,0.77,0.833
749,2026-05-06,Trepadora,Passiflora edulis,Test,11,0.191,0.335,0.801,Nerium oleander,0.693,0,Parque Central,33.5,48.6,0.862,0.785,0.822
750,2025-01-16,Trepadora,Passiflora edulis,Validation,11,0.169,0.349,0.922,Passiflora edulis,0.629,1,Cultivo Sur,34.8,60.4,0.903,0.94,0.921
751,2025-05-01,Trepadora,Bougainvillea spectabilis,Test,28,0.072,0.08,0.881,Bougainvillea spectabilis,0.926,1,Jardin Botanico,24.3,90.0,0.9,0.817,0.857
752,2026-12-14,Trepadora,Bougainvillea spectabilis,Train,24,0.091,0.157,0.943,Bougainvillea spectabilis,0.953,1,Bosque Sur,34.4,51.6,0.85,0.785,0.817
753,2025-09-03,Trepadora,Bougainvillea spectabilis,Train,22,0.268,0.252,0.83,Vitis vinifera,0.768,0,Parque Central,17.2,76.8,0.859,0.775,0.815
754,2026-01-25,Trepadora,Bougainvillea spectabilis,Validation,19,0.139,0.21,0.891,Bougainvillea spectabilis,0.723,1,Cultivo Este,28.2,83.7,0.978,0.762,0.857
755,2025-11-12,Trepadora,Bougainvillea spectabilis,Test,13,0.188,0.303,0.855,Hordeum vulgare,0.755,0,Parque Central,17.9,63.4,0.945,0.937,0.941
756,2026-05-25,Trepadora,Bougainvillea spectabilis,Test,19,0.075,0.222,0.81,Bougainvillea spectabilis,0.643,1,Bosque Norte,15.5,63.2,0.973,0.819,0.889
757,2026-04-26,Trepadora,Bougainvillea spectabilis,Test,29,0.157,0.17,0.857,Bougainvillea spectabilis,0.902,1,Parque Central,11.3,40.6,0.944,0.913,0.928
758,2026-01-15,Trepadora,Bougainvillea spectabilis,Train,15,0.109,0.332,0.955,Bougainvillea spectabilis,0.877,1,Jardin Botanico,22.1,66.0,0.886,0.779,0.829
759,2025-08-15,Trepadora,Bougainvillea spectabilis,Train,28,0.253,0.133,0.838,Helianthus annuus,0.864,0,Cultivo Sur,20.1,86.6,0.974,0.797,0.877
760,2025-09-25,Trepadora,Bougainvillea spectabilis,Train,22,0.276,0.122,0.866,Bougainvillea spectabilis,0.841,1,Cultivo Este,14.0,88.4,0.892,0.952,0.921
761,2025-10-30,Trepadora,Bougainvillea spectabilis,Test,9,0.071,0.326,0.835,Hedera helix,0.762,0,Cultivo Sur,21.2,70.0,0.83,0.777,0.802
762,2025-08-24,Trepadora,Bougainvillea spectabilis,Validation,17,0.277,0.291,0.803,Bougainvillea spectabilis,0.728,1,Cultivo Este,25.7,53.8,0.841,0.955,0.894
763,2026-07-18,Trepadora,Bougainvillea spectabilis,Train,25,0.277,0.339,0.814,Bougainvillea spectabilis,0.808,0,Bosque Sur,17.6,59.6,0.914,0.766,0.833
764,2025-09-21,Trepadora,Bougainvillea spectabilis,Validation,29,0.176,0.102,0.912,Bougainvillea spectabilis,0.733,1,Jardin Botanico,31.4,61.7,0.904,0.961,0.932
765,2026-10-20,Trepadora,Bougainvillea spectabilis,Test,28,0.116,0.287,0.837,Bougainvillea spectabilis,0.725,1,Jardin Botanico,21.6,87.2,0.834,0.919,0.875
766,2025-12-27,Trepadora,Bougainvillea spectabilis,Validation,10,0.087,0.218,0.883,Lavandula angustifolia,0.951,0,Cultivo Sur,33.3,59.2,0.837,0.829,0.833
767,2026-07-14,Trepadora,Bougainvillea spectabilis,Test,20,0.051,0.166,0.876,Bougainvillea spectabilis,0.69,1,Cultivo Sur,15.0,41.9,0.961,0.927,0.944
768,2026-10-20,Trepadora,Bougainvillea spectabilis,Test,6,0.108,0.297,0.953,Bougainvillea spectabilis,0.788,1,Cultivo Este,20.4,88.9,0.847,0.762,0.802
769,2025-03-18,Trepadora,Bougainvillea spectabilis,Train,26,0.093,0.182,0.964,Bougainvillea spectabilis,0.84,1,Bosque Norte,20.3,86.7,0.839,0.814,0.826
770,2026-02-27,Trepadora,Bougainvillea spectabilis,Train,9,0.204,0.091,0.873,Bougainvillea spectabilis,0.853,1,Bosque Sur,27.5,71.9,0.838,0.874,0.856
771,2025-03-11,Trepadora,Bougainvillea spectabilis,Train,27,0.082,0.336,0.886,Bougainvillea spectabilis,0.724,1,Cultivo Sur,29.2,64.9,0.817,0.844,0.83
772,2025-08-12,Trepadora,Bougainvillea spectabilis,Train,21,0.218,0.093,0.902,Bougainvillea spectabilis,0.898,1,Jardin Botanico,13.4,51.4,0.946,0.941,0.943
773,2026-09-25,Trepadora,Bougainvillea spectabilis,Validation,25,0.168,0.201,0.801,Pinus sylvestris,0.92,0,Bosque Sur,19.0,67.0,0.804,0.916,0.856
774,2026-05-10,Trepadora,Bougainvillea spectabilis,Test,26,0.183,0.188,0.972,Bougainvillea spectabilis,0.85,1,Jardin Botanico,17.5,46.3,0.926,0.96,0.943
775,2025-01-07,Trepadora,Bougainvillea spectabilis,Train,22,0.168,0.134,0.908,Bougainvillea spectabilis,0.624,1,Cultivo Este,20.3,67.3,0.865,0.895,0.88
776,2025-01-13,Trepadora,Bougainvillea spectabilis,Validation,5,0.243,0.09,0.835,Bougainvillea spectabilis,0.809,1,Cultivo Este,33.4,81.7,0.935,0.932,0.933
777,2025-10-09,Trepadora,Bougainvillea spectabilis,Test,22,0.168,0.122,0.806,Bougainvillea spectabilis,0.969,1,Parque Central,16.0,52.0,0.855,0.844,0.849
778,2026-05-30,Trepadora,Bougainvillea spectabilis,Train,27,0.217,0.326,0.862,Bougainvillea spectabilis,0.842,1,Bosque Sur,11.0,49.3,0.967,0.878,0.92
779,2025-07-03,Trepadora,Bougainvillea spectabilis,Validation,8,0.144,0.224,0.8,Bougainvillea spectabilis,0.694,1,Bosque Norte,15.2,52.5,0.938,0.827,0.879
780,2025-06-02,Trepadora,Bougainvillea spectabilis,Test,12,0.176,0.314,0.843,Bougainvillea spectabilis,0.631,1,Cultivo Sur,18.9,77.4,0.85,0.792,0.82
781,2026-06-24,Trepadora,Bougainvillea spectabilis,Test,13,0.248,0.243,0.889,Bougainvillea spectabilis,0.616,1,Parque Central,34.6,59.2,0.947,0.961,0.954
782,2026-02-11,Trepadora,Bougainvillea spectabilis,Validation,7,0.196,0.238,0.88,Bougainvillea spectabilis,0.926,1,Parque Central,16.6,62.4,0.92,0.813,0.863
783,2026-04-16,Trepadora,Bougainvillea spectabilis,Validation,23,0.149,0.254,0.827,Bougainvillea spectabilis,0.964,1,Cultivo Sur,19.6,76.5,0.919,0.922,0.921
784,2025-08-20,Trepadora,Bougainvillea spectabilis,Test,14,0.27,0.222,0.967,Bougainvillea spectabilis,0.789,1,Bosque Sur,22.3,46.0,0.837,0.857,0.847
785,2026-11-01,Trepadora,Bougainvillea spectabilis,Train,25,0.278,0.335,0.894,Bougainvillea spectabilis,0.864,1,Bosque Norte,29.5,46.6,0.844,0.948,0.893
786,2026-02-20,Trepadora,Bougainvillea spectabilis,Train,17,0.089,0.129,0.866,Bougainvillea spectabilis,0.769,1,Jardin Botanico,25.6,43.7,0.806,0.859,0.832
787,2026-05-03,Trepadora,Bougainvillea spectabilis,Test,6,0.209,0.23,0.933,Bougainvillea spectabilis,0.731,1,Bosque Sur,29.1,61.6,0.833,0.876,0.854
788,2026-12-21,Trepadora,Bougainvillea spectabilis,Train,10,0.213,0.247,0.856,Bougainvillea spectabilis,0.633,1,Bosque Norte,12.3,86.2,0.917,0.754,0.827
789,2026-03-21,Trepadora,Bougainvillea spectabilis,Validation,25,0.198,0.306,0.808,Bougainvillea spectabilis,0.692,1,Parque Central,32.2,40.5,0.823,0.828,0.826
790,2025-04-08,Trepadora,Bougainvillea spectabilis,Test,21,0.115,0.098,0.805,Bougainvillea spectabilis,0.695,1,Bosque Norte,32.0,60.8,0.973,0.885,0.927
791,2025-08-05,Trepadora,Bougainvillea spectabilis,Train,27,0.098,0.22,0.963,Bougainvillea spectabilis,0.914,1,Cultivo Este,11.6,74.6,0.965,0.84,0.898
792,2025-10-05,Trepadora,Bougainvillea spectabilis,Validation,6,0.184,0.317,0.874,Bougainvillea spectabilis,0.788,1,Bosque Norte,11.8,53.9,0.963,0.777,0.86
793,2025-10-15,Trepadora,Bougainvillea spectabilis,Test,22,0.165,0.261,0.829,Bougainvillea spectabilis,0.79,1,Cultivo Este,28.5,83.3,0.97,0.812,0.884
794,2025-02-03,Trepadora,Bougainvillea spectabilis,Test,10,0.286,0.116,0.939,Bougainvillea spectabilis,0.703,1,Parque Central,33.3,76.0,0.92,0.778,0.843
795,2025-08-01,Trepadora,Bougainvillea spectabilis,Train,23,0.204,0.288,0.819,Bougainvillea spectabilis,0.975,1,Cultivo Sur,32.3,53.5,0.839,0.847,0.843
796,2026-02-12,Trepadora,Bougainvillea spectabilis,Test,7,0.129,0.237,0.931,Bougainvillea spectabilis,0.76,1,Parque Central,25.7,75.0,0.893,0.852,0.872
797,2026-08-01,Trepadora,Bougainvillea spectabilis,Train,12,0.165,0.151,0.844,Bougainvillea spectabilis,0.788,1,Cultivo Este,32.2,58.9,0.809,0.939,0.869
798,2026-11-25,Trepadora,Bougainvillea spectabilis,Validation,22,0.298,0.288,0.838,Bougainvillea spectabilis,0.796,1,Parque Central,15.8,60.5,0.817,0.855,0.836
799,2025-05-24,Trepadora,Bougainvillea spectabilis,Validation,30,0.281,0.24,0.868,Bougainvillea spectabilis,0.796,1,Bosque Sur,25.1,68.0,0.939,0.8,0.864
800,2025-03-22,Trepadora,Bougainvillea spectabilis,Test,21,0.253,0.226,0.824,Bougainvillea spectabilis,0.899,1,Bosque Sur,33.3,87.4,0.891,0.789,0.837
801,2025-02-24,Arbol,Acer palmatum,Validation,8,0.078,0.332,0.833,Acer palmatum,0.699,1,Jardin Botanico,20.2,59.2,0.824,0.864,0.844
802,2025-03-19,Arbol,Acer palmatum,Train,15,0.117,0.217,0.827,Acer palmatum,0.839,1,Cultivo Este,24.1,75.7,0.882,0.788,0.832
803,2026-02-11,Arbol,Acer palmatum,Test,29,0.111,0.116,0.854,Solanum lycopersicum,0.949,0,Parque Central,34.3,83.0,0.964,0.958,0.961
804,2026-10-12,Arbol,Acer palmatum,Train,13,0.052,0.199,0.808,Acer palmatum,0.812,1,Jardin Botanico,18.5,63.7,0.971,0.843,0.902
805,2025-08-22,Arbol,Acer palmatum,Validation,16,0.159,0.301,0.963,Acer palmatum,0.647,1,Cultivo Este,23.3,54.2,0.956,0.896,0.925
806,2026-03-19,Arbol,Acer palmatum,Validation,10,0.091,0.299,0.954,Acer palmatum,0.957,1,Bosque Sur,16.6,85.2,0.92,0.94,0.93
807,2026-11-08,Arbol,Acer palmatum,Test,17,0.061,0.275,0.88,Acer palmatum,0.7,1,Bosque Norte,14.8,73.5,0.899,0.761,0.825
808,2025-10-30,Arbol,Acer palmatum,Test,30,0.098,0.184,0.887,Acer palmatum,0.738,1,Cultivo Sur,18.0,88.2,0.945,0.767,0.847
809,2025-03-17,Arbol,Acer palmatum,Test,7,0.269,0.161,0.817,Acer palmatum,0.896,1,Parque Central,25.2,68.5,0.804,0.845,0.824
810,2026-01-25,Arbol,Acer palmatum,Train,27,0.102,0.216,0.898,Acer palmatum,0.711,1,Bosque Sur,33.7,82.1,0.825,0.887,0.855
811,2026-02-03,Arbol,Acer palmatum,Train,15,0.173,0.123,0.976,Acer palmatum,0.662,1,Parque Central,22.2,58.2,0.814,0.773,0.793
812,2025-04-04,Arbol,Acer palmatum,Train,5,0.119,0.32,0.807,Acer palmatum,0.956,1,Parque Central,30.8,54.9,0.823,0.845,0.834
813,2026-01-04,Arbol,Acer palmatum,Validation,29,0.182,0.162,0.865,Acer palmatum,0.626,1,Parque Central,34.7,42.0,0.806,0.963,0.877
814,2025-05-16,Arbol,Acer palmatum,Train,7,0.111,0.224,0.887,Acer palmatum,0.874,1,Cultivo Sur,11.7,49.7,0.88,0.959,0.918
815,2026-04-05,Arbol,Acer palmatum,Validation,22,0.193,0.138,0.955,Acer palmatum,0.967,1,Cultivo Este,23.0,57.6,0.933,0.792,0.856
816,2026-02-22,Arbol,Acer palmatum,Test,8,0.214,0.224,0.97,Acer palmatum,0.755,1,Bosque Norte,27.3,64.5,0.809,0.809,0.809
817,2025-12-29,Arbol,Acer palmatum,Train,22,0.168,0.271,0.969,Acer palmatum,0.728,1,Bosque Norte,11.1,64.8,0.848,0.85,0.849
818,2026-09-05,Arbol,Acer palmatum,Test,30,0.296,0.335,0.835,Acer palmatum,0.941,1,Parque Central,27.6,62.7,0.83,0.917,0.872
819,2025-01-13,Arbol,Acer palmatum,Validation,14,0.143,0.213,0.904,Acer palmatum,0.674,1,Jardin Botanico,32.5,73.7,0.953,0.856,0.902
820,2025-03-28,Arbol,Acer palmatum,Validation,28,0.08,0.101,0.895,Acer palmatum,0.757,1,Cultivo Este,24.7,44.5,0.818,0.883,0.849
821,2026-08-09,Arbol,Acer palmatum,Train,21,0.19,0.266,0.859,Acer palmatum,0.637,1,Cultivo Sur,34.4,54.3,0.831,0.967,0.894
822,2026-01-25,Arbol,Acer palmatum,Test,10,0.253,0.225,0.85,Acer palmatum,0.624,1,Cultivo Sur,14.1,84.8,0.917,0.755,0.828
823,2025-11-05,Arbol,Acer palmatum,Validation,13,0.223,0.235,0.873,Acer palmatum,0.742,1,Jardin Botanico,15.4,73.5,0.845,0.764,0.803
824,2025-06-21,Arbol,Acer palmatum,Train,18,0.156,0.201,0.846,Cedrus atlantica,0.922,0,Parque Central,22.1,67.2,0.832,0.881,0.856
825,2025-11-03,Arbol,Acer palmatum,Validation,20,0.229,0.133,0.924,Acer palmatum,0.752,1,Bosque Norte,20.4,63.5,0.833,0.769,0.8
